สรุปภาพรวมการเสนอคำขอรับการสนุบสนุนงบประมาณเงินอุดหนุนเฉพาะกิจขององค์กรปกครองส่วนท้องถิ่น (เทศบาลตำบลและองค์การบริหารส่วนตำบล),,,,,,,,,,,,,,,
ประจำปีงบประมาณ พ.ศ. 2567,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, หน่วย : บาท
ลำดับ,Mix,จังหวัด,อำเภอ,ประเภท,อปท.,คำขอ อปท. (ทต. และ อบต.) ผ่านระบบ SOLA,,,,สถ. ทำคำขอในระบบ e-Budgeting,,,,พ.ร.บ. 2567 *,
,,,,,,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณรวม
,,,,,,"6,428", แห่ง,,,"6,354", แห่ง,,,0, แห่ง
98,กาญจนบุรี ท่ามะกา ทต.หวายเหนียว,กาญจนบุรี,ท่ามะกา,ทต.,ทต.หวายเหนียว,3,"  12,206,000 ","  12,206,000 ",  -   ,3 ,"  12,206,000 ","  12,206,000 ",  -   ,,
99,กาญจนบุรี ท่ามะกา อบต.เขาสามสิบหาบ,กาญจนบุรี,ท่ามะกา,อบต.,อบต.เขาสามสิบหาบ,4,"  30,454,000 ","  30,454,000 ",  -   ,3 ,"  23,748,000 ","  23,748,000 ",  -   ,,
100,กาญจนบุรี ท่ามะกา อบต.โคกตะบอง,กาญจนบุรี,ท่ามะกา,อบต.,อบต.โคกตะบอง,,,,,,,,,,
101,กาญจนบุรี ท่ามะกา อบต.ดอนชะเอม,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ดอนชะเอม,5,"  38,527,000 ","  38,527,000 ",  -   ,5 ,"  38,527,000 ","  38,527,000 ",  -   ,,
102,กาญจนบุรี ท่ามะกา อบต.ตะคร้ำเอน,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ตะคร้ำเอน,2,"  12,485,000 ","  12,485,000 ",  -   ,2 ,"  12,485,000 ","  12,485,000 ",  -   ,,
103,กาญจนบุรี ท่ามะกา อบต.ท่ามะกา,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ท่ามะกา,4,"  13,510,800 ","  13,510,800 ",  -   ,4 ,"  13,510,800 ","  13,510,800 ",  -   ,,
104,กาญจนบุรี ท่ามะกา อบต.ท่าเสา,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ท่าเสา,4,"  15,344,000 ","  15,344,000 ",  -   ,4 ,"  15,344,000 ","  15,344,000 ",  -   ,,
105,กาญจนบุรี ท่ามะกา อบต.พงตึก,กาญจนบุรี,ท่ามะกา,อบต.,อบต.พงตึก,1,"  4,061,900 ","  4,061,900 ",  -   ,1 ,"  4,061,900 ","  4,061,900 ",  -   ,,
106,กาญจนบุรี ท่ามะกา อบต.ยางม่วง,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ยางม่วง,3,"  15,252,000 ","  15,252,000 ",  -   ,2 ,"  12,009,000 ","  12,009,000 ",  -   ,,
107,กาญจนบุรี ท่ามะกา อบต.สนามแย้,กาญจนบุรี,ท่ามะกา,อบต.,อบต.สนามแย้,2,"  5,508,000 ","  5,508,000 ",  -   ,2 ,"  5,508,000 ","  5,508,000 ",  -   ,,
108,กาญจนบุรี ท่ามะกา อบต.แสนตอ,กาญจนบุรี,ท่ามะกา,อบต.,อบต.แสนตอ,6,"  50,671,300 ","  50,671,300 ",  -   ,4 ,"  39,871,300 ","  39,871,300 ",  -   ,,
109,กาญจนบุรี ท่ามะกา อบต.หวายเหนียว,กาญจนบุรี,ท่ามะกา,อบต.,อบต.หวายเหนียว,,,,,,,,,,
110,กาญจนบุรี ท่ามะกา อบต.อุโลกสี่หมื่น,กาญจนบุรี,ท่ามะกา,อบต.,อบต.อุโลกสี่หมื่น,4,"  22,980,000 ","  22,980,000 ",  -   ,2 ,"  8,040,000 ","  8,040,000 ",  -   ,,
111,กาญจนบุรี ไทรโยค ทต.ไทรโยค,กาญจนบุรี,ไทรโยค,ทต.,ทต.ไทรโยค,10,"  38,004,000 ","  38,004,000 ",  -   ,5 ,"  9,095,000 ","  9,095,000 ",  -   ,,
112,กาญจนบุรี ไทรโยค ทต.น้ำตกไทรโยคน้อย,กาญจนบุรี,ไทรโยค,ทต.,ทต.น้ำตกไทรโยคน้อย,3,"  10,852,000 ","  10,852,000 ",  -   ,3 ,"  10,852,000 ","  10,852,000 ",  -   ,,
113,กาญจนบุรี ไทรโยค ทต.วังโพธิ์,กาญจนบุรี,ไทรโยค,ทต.,ทต.วังโพธิ์,2,"  10,740,000 ","  10,740,000 ",  -   ,2 ,"  10,740,000 ","  10,740,000 ",  -   ,,
114,กาญจนบุรี ไทรโยค อบต.ท่าเสา,กาญจนบุรี,ไทรโยค,อบต.,อบต.ท่าเสา,11,"  50,276,000 ","  50,276,000 ",  -   ,5 ,"  21,581,000 ","  21,581,000 ",  -   ,,
115,กาญจนบุรี ไทรโยค อบต.บ้องตี้,กาญจนบุรี,ไทรโยค,อบต.,อบต.บ้องตี้,10,"  48,681,100 ","  48,681,100 ",  -   ,4 ,"  18,915,000 ","  18,915,000 ",  -   ,,
116,กาญจนบุรี ไทรโยค อบต.ลุ่มสุ่ม,กาญจนบุรี,ไทรโยค,อบต.,อบต.ลุ่มสุ่ม,24,"  80,705,000 ","  80,705,000 ",  -   ,14 ,"  44,098,000 ","  44,098,000 ",  -   ,,
117,กาญจนบุรี ไทรโยค อบต.วังกระแจะ,กาญจนบุรี,ไทรโยค,อบต.,อบต.วังกระแจะ,5,"  29,241,000 ","  29,241,000 ",  -   ,1 ,"  4,489,000 ","  4,489,000 ",  -   ,,
118,กาญจนบุรี ไทรโยค อบต.ศรีมงคล,กาญจนบุรี,ไทรโยค,อบต.,อบต.ศรีมงคล,5,"  39,345,000 ","  39,345,000 ",  -   ,2 ,"  12,409,000 ","  12,409,000 ",  -   ,,
119,กาญจนบุรี ไทรโยค อบต.สิงห์,กาญจนบุรี,ไทรโยค,อบต.,อบต.สิงห์,6,"  15,494,000 ","  15,494,000 ",  -   ,4 ,"  13,995,000 ","  13,995,000 ",  -   ,,
120,กาญจนบุรี บ่อพลอย ทต.บ่อพลอย,กาญจนบุรี,บ่อพลอย,ทต.,ทต.บ่อพลอย,5,"  27,055,200 ","  27,055,200 ",  -   ,5 ,"  27,055,200 ","  27,055,200 ",  -   ,,
121,กาญจนบุรี บ่อพลอย ทต.หนองรี,กาญจนบุรี,บ่อพลอย,ทต.,ทต.หนองรี,,,,,,,,,,
122,กาญจนบุรี บ่อพลอย อบต.ช่องด่าน,กาญจนบุรี,บ่อพลอย,อบต.,อบต.ช่องด่าน,3,"  26,540,800 ","  26,540,800 ",  -   ,1 ,"  9,770,000 ","  9,770,000 ",  -   ,,
123,กาญจนบุรี บ่อพลอย อบต.บ่อพลอย,กาญจนบุรี,บ่อพลอย,อบต.,อบต.บ่อพลอย,4,"  36,150,000 ","  36,150,000 ",  -   ,1 ,"  6,430,000 ","  6,430,000 ",  -   ,,
124,กาญจนบุรี บ่อพลอย อบต.หนองกร่าง,กาญจนบุรี,บ่อพลอย,อบต.,อบต.หนองกร่าง,1,"  7,342,000 ","  7,342,000 ",  -   ,1 ,"  7,342,000 ","  7,342,000 ",  -   ,,
125,กาญจนบุรี บ่อพลอย อบต.หนองกุ่ม,กาญจนบุรี,บ่อพลอย,อบต.,อบต.หนองกุ่ม,2,"  19,947,000 ","  19,947,000 ",  -   ,1 ,"  9,975,000 ","  9,975,000 ",  -   ,,
126,กาญจนบุรี บ่อพลอย อบต.หนองรี,กาญจนบุรี,บ่อพลอย,อบต.,อบต.หนองรี,4,"  26,373,000 ","  26,373,000 ",  -   ,2 ,"  9,649,000 ","  9,649,000 ",  -   ,,
127,กาญจนบุรี บ่อพลอย อบต.หลุมรัง,กาญจนบุรี,บ่อพลอย,อบต.,อบต.หลุมรัง,2,"  14,048,000 ","  14,048,000 ",  -   ,1 ,"  6,270,000 ","  6,270,000 ",  -   ,,
128,กาญจนบุรี พนมทวน ทต.ดอนเจดีย์,กาญจนบุรี,พนมทวน,ทต.,ทต.ดอนเจดีย์,4,"  39,032,400 ","  39,032,400 ",  -   ,4 ,"  39,032,400 ","  39,032,400 ",  -   ,,
129,กาญจนบุรี พนมทวน ทต.ตลาดเขต,กาญจนบุรี,พนมทวน,ทต.,ทต.ตลาดเขต,2,"  2,039,800 ","  2,039,800 ",  -   ,2 ,"  2,039,800 ","  2,039,800 ",  -   ,,
130,กาญจนบุรี พนมทวน ทต.พนมทวน,กาญจนบุรี,พนมทวน,ทต.,ทต.พนมทวน,2,"  3,484,000 ","  3,484,000 ",  -   ,2 ,"  3,484,000 ","  3,484,000 ",  -   ,,
131,กาญจนบุรี พนมทวน ทต.รางหวาย,กาญจนบุรี,พนมทวน,ทต.,ทต.รางหวาย,3,"  25,540,000 ","  25,540,000 ",  -   ,2 ,"  15,840,000 ","  15,840,000 ",  -   ,,
132,กาญจนบุรี พนมทวน ทต.หนองสาหร่าย,กาญจนบุรี,พนมทวน,ทต.,ทต.หนองสาหร่าย,1,"  9,940,000 ","  9,940,000 ",  -   ,,,,,,
133,กาญจนบุรี พนมทวน อบต.ดอนตาเพชร,กาญจนบุรี,พนมทวน,อบต.,อบต.ดอนตาเพชร,5,"  47,224,000 ","  47,224,000 ",  -   ,2 ,"  17,477,000 ","  17,477,000 ",  -   ,,
134,กาญจนบุรี พนมทวน อบต.ทุ่งสมอ,กาญจนบุรี,พนมทวน,อบต.,อบต.ทุ่งสมอ,2,"  5,096,000 ","  5,096,000 ",  -   ,1 ,"  1,433,000 ","  1,433,000 ",  -   ,,
135,กาญจนบุรี พนมทวน อบต.พนมทวน,กาญจนบุรี,พนมทวน,อบต.,อบต.พนมทวน,3,"  13,664,000 ","  13,664,000 ",  -   ,3 ,"  13,664,000 ","  13,664,000 ",  -   ,,
136,กาญจนบุรี พนมทวน อบต.พังตรุ,กาญจนบุรี,พนมทวน,อบต.,อบต.พังตรุ,5,"  31,266,700 ","  31,266,700 ",  -   ,3 ,"  15,926,700 ","  15,926,700 ",  -   ,,
137,กาญจนบุรี พนมทวน อบต.หนองโรง,กาญจนบุรี,พนมทวน,อบต.,อบต.หนองโรง,9,"  66,145,000 ","  66,145,000 ",  -   ,7 ,"  46,223,700 ","  46,223,700 ",  -   ,,
138,กาญจนบุรี เมืองกาญจนบุรี ทต.แก่งเสี้ยน,กาญจนบุรี,เมืองกาญจนบุรี,ทต.,ทต.แก่งเสี้ยน,,,,,,,,,,
139,กาญจนบุรี เมืองกาญจนบุรี ทต.ท่ามะขาม,กาญจนบุรี,เมืองกาญจนบุรี,ทต.,ทต.ท่ามะขาม,5,"  14,833,300 ","  14,833,300 ",  -   ,5 ,"  14,833,300 ","  14,833,300 ",  -   ,,
140,กาญจนบุรี เมืองกาญจนบุรี ทต.ลาดหญ้า,กาญจนบุรี,เมืองกาญจนบุรี,ทต.,ทต.ลาดหญ้า,2,"  6,560,000 ","  6,560,000 ",  -   ,2 ,"  6,560,000 ","  6,560,000 ",  -   ,,
141,กาญจนบุรี เมืองกาญจนบุรี ทต.หนองบัว,กาญจนบุรี,เมืองกาญจนบุรี,ทต.,ทต.หนองบัว,10,"  40,520,000 ","  40,520,000 ",  -   ,4 ,"  13,376,000 ","  13,376,000 ",  -   ,,
142,กาญจนบุรี เมืองกาญจนบุรี อบต.เกาะสำโรง,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.เกาะสำโรง,3,"  21,496,000 ","  21,496,000 ",  -   ,2 ,"  12,447,000 ","  12,447,000 ",  -   ,,
143,กาญจนบุรี เมืองกาญจนบุรี อบต.แก่งเสี้ยน,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.แก่งเสี้ยน,2,"  9,557,000 ","  9,557,000 ",  -   ,2 ,"  9,557,000 ","  9,557,000 ",  -   ,,
144,กาญจนบุรี เมืองกาญจนบุรี อบต.ช่องสะเดา,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.ช่องสะเดา,6,"  29,220,000 ","  29,220,000 ",  -   ,4 ,"  18,268,000 ","  18,268,000 ",  -   ,,
145,กาญจนบุรี เมืองกาญจนบุรี อบต.บ้านเก่า,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.บ้านเก่า,8,"  47,012,000 ","  47,012,000 ",  -   ,6 ,"  30,189,000 ","  30,189,000 ",  -   ,,
146,กาญจนบุรี เมืองกาญจนบุรี อบต.ลาดหญ้า,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.ลาดหญ้า,4,"  20,062,000 ","  20,062,000 ",  -   ,2 ,"  9,466,000 ","  9,466,000 ",  -   ,,
147,กาญจนบุรี เมืองกาญจนบุรี อบต.วังด้ง,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.วังด้ง,2,"  19,042,700 ","  19,042,700 ",  -   ,1 ,"  9,918,000 ","  9,918,000 ",  -   ,,
148,กาญจนบุรี เมืองกาญจนบุรี อบต.วังเย็น,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.วังเย็น,4,"  26,721,700 ","  26,721,700 ",  -   ,2 ,"  9,875,700 ","  9,875,700 ",  -   ,,
149,กาญจนบุรี เมืองกาญจนบุรี อบต.หนองบัว,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.หนองบัว,4,"  17,601,000 ","  17,601,000 ",  -   ,3 ,"  8,980,000 ","  8,980,000 ",  -   ,,
150,กาญจนบุรี เมืองกาญจนบุรี อบต.หนองหญ้า,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.หนองหญ้า,5,"  26,084,000 ","  26,084,000 ",  -   ,4 ,"  16,147,000 ","  16,147,000 ",  -   ,,
151,กาญจนบุรี เลาขวัญ ทต.เลาขวัญ,กาญจนบุรี,เลาขวัญ,ทต.,ทต.เลาขวัญ,12,"  55,771,000 ","  55,771,000 ",  -   ,9 ,"  42,088,600 ","  42,088,600 ",  -   ,,
152,กาญจนบุรี เลาขวัญ ทต.หนองฝ้าย,กาญจนบุรี,เลาขวัญ,ทต.,ทต.หนองฝ้าย,7,"  31,693,400 ","  31,693,400 ",  -   ,7 ,"  31,693,400 ","  31,693,400 ",  -   ,,
153,กาญจนบุรี เลาขวัญ อบต.ทุ่งกระบ่ำ,กาญจนบุรี,เลาขวัญ,อบต.,อบต.ทุ่งกระบ่ำ,20,"  107,719,800 ","  107,719,800 ",  -   ,10 ,"  53,167,400 ","  53,167,400 ",  -   ,,
154,กาญจนบุรี เลาขวัญ อบต.เลาขวัญ,กาญจนบุรี,เลาขวัญ,อบต.,อบต.เลาขวัญ,10,"  80,166,000 ","  80,166,000 ",  -   ,7 ,"  54,444,000 ","  54,444,000 ",  -   ,,
155,กาญจนบุรี เลาขวัญ อบต.หนองนกแก้ว,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองนกแก้ว,7,"  48,361,000 ","  48,361,000 ",  -   ,5 ,"  28,471,000 ","  28,471,000 ",  -   ,,
156,กาญจนบุรี เลาขวัญ อบต.หนองประดู่,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองประดู่,7,"  40,073,000 ","  40,073,000 ",  -   ,3 ,"  13,047,000 ","  13,047,000 ",  -   ,,
157,กาญจนบุรี เลาขวัญ อบต.หนองปลิง,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองปลิง,12,"  90,501,000 ","  90,501,000 ",  -   ,6 ,"  41,353,000 ","  41,353,000 ",  -   ,,
158,กาญจนบุรี เลาขวัญ อบต.หนองฝ้าย,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองฝ้าย,6,"  21,756,000 ","  21,756,000 ",  -   ,5 ,"  21,288,000 ","  21,288,000 ",  -   ,,
159,กาญจนบุรี เลาขวัญ อบต.หนองโสน,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองโสน,3,"  18,299,000 ","  18,299,000 ",  -   ,2 ,"  11,536,000 ","  11,536,000 ",  -   ,,
160,กาญจนบุรี ศรีสวัสดิ์ ทต.เขาโจด,กาญจนบุรี,ศรีสวัสดิ์,ทต.,ทต.เขาโจด,5,"  12,131,400 ","  12,131,400 ",  -   ,5 ,"  12,131,400 ","  12,131,400 ",  -   ,,
161,กาญจนบุรี ศรีสวัสดิ์ ทต.เอราวัณ,กาญจนบุรี,ศรีสวัสดิ์,ทต.,ทต.เอราวัณ,2,"  5,248,000 ","  5,248,000 ",  -   ,2 ,"  5,248,000 ","  5,248,000 ",  -   ,,
162,กาญจนบุรี ศรีสวัสดิ์ อบต.ด่านแม่แฉลบ,กาญจนบุรี,ศรีสวัสดิ์,อบต.,อบต.ด่านแม่แฉลบ,3,"  11,822,000 ","  11,822,000 ",  -   ,2 ,"  2,584,000 ","  2,584,000 ",  -   ,,
163,กาญจนบุรี ศรีสวัสดิ์ อบต.ท่ากระดาน,กาญจนบุรี,ศรีสวัสดิ์,อบต.,อบต.ท่ากระดาน,7,"  37,966,400 ","  36,758,800 ","  1,207,600 ",5 ,"  19,080,400 ","  19,080,400 ",  -   ,,
164,กาญจนบุรี ศรีสวัสดิ์ อบต.นาสวน,กาญจนบุรี,ศรีสวัสดิ์,อบต.,อบต.นาสวน,3,"  7,899,000 ","  7,899,000 ",  -   ,3 ,"  7,899,000 ","  7,899,000 ",  -   ,,
165,กาญจนบุรี ศรีสวัสดิ์ อบต.แม่กระบุง,กาญจนบุรี,ศรีสวัสดิ์,อบต.,อบต.แม่กระบุง,,,,,,,,,,
166,กาญจนบุรี ศรีสวัสดิ์ อบต.หนองเป็ด,กาญจนบุรี,ศรีสวัสดิ์,อบต.,อบต.หนองเป็ด,6,"  31,337,000 ","  31,337,000 ",  -   ,6 ,"  31,337,000 ","  31,337,000 ",  -   ,,
167,กาญจนบุรี สังขละบุรี ทต.วังกะ,กาญจนบุรี,สังขละบุรี,ทต.,ทต.วังกะ,1,"  7,869,000 ","  7,869,000 ",  -   ,1 ,"  7,869,000 ","  7,869,000 ",  -   ,,
168,กาญจนบุรี สังขละบุรี อบต.ปรังเผล,กาญจนบุรี,สังขละบุรี,อบต.,อบต.ปรังเผล,3,"  12,962,000 ","  12,962,000 ",  -   ,3 ,"  12,962,000 ","  12,962,000 ",  -   ,,
169,กาญจนบุรี สังขละบุรี อบต.ไล่โว่,กาญจนบุรี,สังขละบุรี,อบต.,อบต.ไล่โว่,2,"  19,984,600 ","  19,984,600 ",  -   ,2 ,"  19,984,600 ","  19,984,600 ",  -   ,,
170,กาญจนบุรี สังขละบุรี อบต.หนองลู,กาญจนบุรี,สังขละบุรี,อบต.,อบต.หนองลู,9,"  72,046,300 ","  72,046,300 ",  -   ,2 ,"  13,248,000 ","  13,248,000 ",  -   ,,
